LET spectra each 0.1 cm 
 cell  400                                                                                                                             
    1.1292E+01   7.16244E-06 0.0044
    1.1619E+01   1.08033E-06 0.0106
    1.1955E+01   1.13425E-06 0.0103
    1.2301E+01   6.62525E-06 0.0045
    1.2657E+01   1.05810E-06 0.0100
    1.3023E+01   6.22711E-06 0.0046
    1.3400E+01   9.26907E-07 0.0099
    1.3787E+01   9.72944E-07 0.0097
    1.4186E+01   5.67873E-06 0.0046
    1.4596E+01   8.80695E-07 0.0094
    1.5019E+01   5.27177E-06 0.0047
    1.5453E+01   8.24514E-07 0.0090
    1.5900E+01   8.54366E-07 0.0089
    1.6360E+01   4.78789E-06 0.0047
    1.6834E+01   7.88162E-07 0.0086
    1.7321E+01   4.42040E-06 0.0047
    1.7822E+01   7.16257E-07 0.0084
    1.8337E+01   4.09279E-06 0.0047
    1.8868E+01   6.77724E-07 0.0080
    1.9413E+01   6.56640E-07 0.0081
    1.9975E+01   3.70539E-06 0.0046
    2.0553E+01   5.94036E-07 0.0079
    2.1148E+01   3.36764E-06 0.0045
    2.1759E+01   5.85206E-07 0.0074
    2.2389E+01   5.33222E-07 0.0077
    2.3037E+01   3.04084E-06 0.0045
    2.3703E+01   4.79553E-07 0.0075
    2.4389E+01   2.74521E-06 0.0044
    2.5094E+01   4.87373E-07 0.0069
    2.5820E+01   4.26333E-07 0.0074
    2.6567E+01   2.51320E-06 0.0043
    2.7336E+01   3.84268E-07 0.0072
    2.8127E+01   2.24512E-06 0.0043
    2.8940E+01   4.00143E-07 0.0066
    2.9777E+01   3.43963E-07 0.0071
    3.0639E+01   2.05165E-06 0.0042
    3.1525E+01   3.07386E-07 0.0069
    3.2437E+01   1.82781E-06 0.0041
    3.3376E+01   3.21857E-07 0.0063
    3.4341E+01   2.76259E-07 0.0068
    3.5335E+01   1.65175E-06 0.0040
    3.6357E+01   2.43719E-07 0.0067
    3.7409E+01   1.46678E-06 0.0040
    3.8491E+01   2.54290E-07 0.0061
    3.9604E+01   2.20611E-07 0.0065
    4.0750E+01   1.31853E-06 0.0039
    4.1929E+01   1.85853E-07 0.0065
    4.3142E+01   1.17866E-06 0.0038
    4.4390E+01   1.93593E-07 0.0059
    4.5674E+01   1.01403E-06 0.0038
    4.6996E+01   2.16300E-07 0.0052
    4.8355E+01   1.42657E-07 0.0064
    4.9754E+01   9.38292E-07 0.0037
    5.1193E+01   1.47211E-07 0.0058
    5.2674E+01   8.00574E-07 0.0037
    5.4198E+01   1.66965E-07 0.0051
    5.5766E+01   1.12019E-07 0.0062
    5.7379E+01   7.41582E-07 0.0036
    5.9039E+01   1.10318E-07 0.0058
    6.0747E+01   6.37872E-07 0.0036
    6.2505E+01   1.23169E-07 0.0051
    6.4313E+01   9.11755E-08 0.0059
    6.6174E+01   5.79709E-07 0.0035
    6.8088E+01   8.05042E-08 0.0058
    7.0058E+01   5.06896E-07 0.0035
    7.2084E+01   8.57130E-08 0.0052
    7.4170E+01   4.30658E-07 0.0035
    7.6315E+01   9.37517E-08 0.0047
    7.8523E+01   6.17455E-08 0.0057
    8.0795E+01   3.99981E-07 0.0034
    8.3132E+01   5.92232E-08 0.0054
    8.5537E+01   3.47123E-07 0.0034
    8.8012E+01   6.10759E-08 0.0050
    9.0558E+01   2.96300E-07 0.0034
    9.3178E+01   6.30401E-08 0.0045
    9.5873E+01   4.38616E-08 0.0054
    9.8647E+01   2.70436E-07 0.0034
    1.0150E+02   3.89733E-08 0.0053
    1.0444E+02   2.34743E-07 0.0033
    1.0746E+02   3.93179E-08 0.0049
    1.1057E+02   1.98895E-07 0.0033
    1.1377E+02   4.09775E-08 0.0045
    1.1706E+02   2.91196E-08 0.0053
    1.2044E+02   1.79191E-07 0.0033
    1.2393E+02   2.56875E-08 0.0052
    1.2751E+02   1.54395E-07 0.0033
    1.3120E+02   2.63424E-08 0.0048
    1.3500E+02   1.29792E-07 0.0033
    1.3890E+02   2.73199E-08 0.0044
    1.4292E+02   1.85260E-08 0.0053
    1.4706E+02   1.16856E-07 0.0033
    1.5131E+02   1.73271E-08 0.0050
    1.5569E+02   9.89824E-08 0.0033
    1.6019E+02   1.82343E-08 0.0046
    1.6483E+02   1.46767E-08 0.0051
    1.6959E+02   8.65691E-08 0.0032
    1.7450E+02   1.19828E-08 0.0052
    1.7955E+02   7.45480E-08 0.0032
    1.8474E+02   1.21378E-08 0.0048
    1.9009E+02   6.22276E-08 0.0032
    1.9559E+02   1.27257E-08 0.0044
    2.0124E+02   8.79898E-09 0.0052
    2.0707E+02   5.53994E-08 0.0032
    2.1306E+02   8.25182E-09 0.0050
    2.1922E+02   4.66378E-08 0.0032
    2.2556E+02   8.76073E-09 0.0045
    2.3209E+02   6.96201E-09 0.0050
    2.3880E+02   4.08361E-08 0.0032
    2.4571E+02   5.89798E-09 0.0050
    2.5282E+02   3.53175E-08 0.0032
    2.6013E+02   5.71115E-09 0.0048
    2.6766E+02   2.98799E-08 0.0032
    2.7540E+02   5.74405E-09 0.0044
    2.8337E+02   4.17873E-09 0.0048
    2.9157E+02   3.35936E-09 0.0041
    3.0000E+02   0.00000E+00 0.0000
      total      9.89776E-03 0.0008
 
 cell  416                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   8.88908E-11 1.0000
    5.3796E+00   1.77782E-10 0.7071
    5.5352E+00   9.66109E-03 0.0008
    5.6954E+00   3.52104E-07 0.0166
    5.8601E+00   3.55887E-07 0.0164
    6.0297E+00   1.41346E-05 0.0027
    6.2041E+00   3.64968E-07 0.0163
    6.3836E+00   1.37503E-05 0.0027
    6.5683E+00   4.50646E-07 0.0149
    6.7583E+00   1.35099E-05 0.0028
    6.9538E+00   5.08199E-07 0.0143
    7.1550E+00   1.28466E-05 0.0029
    7.3619E+00   5.66330E-07 0.0139
    7.5749E+00   1.20763E-05 0.0031
    7.7941E+00   6.50049E-07 0.0133
    8.0195E+00   6.69713E-07 0.0131
    8.2515E+00   1.12709E-05 0.0032
    8.4902E+00   7.56711E-07 0.0126
    8.7359E+00   1.05011E-05 0.0034
    8.9886E+00   8.20681E-07 0.0123
    9.2486E+00   9.68916E-06 0.0036
    9.5162E+00   9.38513E-07 0.0117
    9.7915E+00   9.69427E-07 0.0115
    1.0075E+01   8.96176E-06 0.0038
    1.0366E+01   1.04024E-06 0.0112
    1.0666E+01   8.16306E-06 0.0041
    1.0975E+01   1.10677E-06 0.0107
    1.1292E+01   7.51141E-06 0.0043
    1.1619E+01   1.10804E-06 0.0104
    1.1955E+01   1.16172E-06 0.0102
    1.2301E+01   6.95144E-06 0.0044
    1.2657E+01   1.06462E-06 0.0100
    1.3023E+01   6.49651E-06 0.0045
    1.3400E+01   9.79114E-07 0.0096
    1.3787E+01   1.02316E-06 0.0094
    1.4186E+01   5.92769E-06 0.0045
    1.4596E+01   9.28798E-07 0.0091
    1.5019E+01   5.50171E-06 0.0046
    1.5453E+01   8.60380E-07 0.0088
    1.5900E+01   8.91131E-07 0.0087
    1.6360E+01   4.94148E-06 0.0046
    1.6834E+01   8.19793E-07 0.0084
    1.7321E+01   4.58221E-06 0.0046
    1.7822E+01   7.41698E-07 0.0082
    1.8337E+01   4.22505E-06 0.0046
    1.8868E+01   7.09678E-07 0.0078
    1.9413E+01   6.78147E-07 0.0080
    1.9975E+01   3.85422E-06 0.0045
    2.0553E+01   6.19729E-07 0.0077
    2.1148E+01   3.47300E-06 0.0045
    2.1759E+01   6.02491E-07 0.0073
    2.2389E+01   5.51608E-07 0.0076
    2.3037E+01   3.15303E-06 0.0044
    2.3703E+01   4.92146E-07 0.0075
    2.4389E+01   2.82628E-06 0.0043
    2.5094E+01   4.99615E-07 0.0069
    2.5820E+01   4.33124E-07 0.0073
    2.6567E+01   2.58129E-06 0.0043
    2.7336E+01   3.94711E-07 0.0071
    2.8127E+01   2.29907E-06 0.0042
    2.8940E+01   4.06694E-07 0.0065
    2.9777E+01   3.54497E-07 0.0070
    3.0639E+01   2.08511E-06 0.0041
    3.1525E+01   3.13995E-07 0.0068
    3.2437E+01   1.85240E-06 0.0041
    3.3376E+01   3.28069E-07 0.0062
    3.4341E+01   2.79451E-07 0.0067
    3.5335E+01   1.67918E-06 0.0040
    3.6357E+01   2.45106E-07 0.0066
    3.7409E+01   1.48810E-06 0.0039
    3.8491E+01   2.56744E-07 0.0060
    3.9604E+01   2.24865E-07 0.0064
    4.0750E+01   1.34553E-06 0.0039
    4.1929E+01   1.89786E-07 0.0065
    4.3142E+01   1.19783E-06 0.0038
    4.4390E+01   1.98946E-07 0.0059
    4.5674E+01   1.03289E-06 0.0037
    4.6996E+01   2.20105E-07 0.0052
    4.8355E+01   1.47359E-07 0.0063
    4.9754E+01   9.62579E-07 0.0037
    5.1193E+01   1.51619E-07 0.0058
    5.2674E+01   8.25298E-07 0.0036
    5.4198E+01   1.71052E-07 0.0050
    5.5766E+01   1.16655E-07 0.0061
    5.7379E+01   7.64288E-07 0.0036
    5.9039E+01   1.13361E-07 0.0057
    6.0747E+01   6.59582E-07 0.0035
    6.2505E+01   1.25727E-07 0.0050
    6.4313E+01   9.48769E-08 0.0058
    6.6174E+01   5.97728E-07 0.0035
    6.8088E+01   8.22858E-08 0.0057
    7.0058E+01   5.22993E-07 0.0035
    7.2084E+01   8.84276E-08 0.0051
    7.4170E+01   4.43374E-07 0.0034
    7.6315E+01   9.65025E-08 0.0046
    7.8523E+01   6.41345E-08 0.0056
    8.0795E+01   4.11942E-07 0.0034
    8.3132E+01   6.10857E-08 0.0053
    8.5537E+01   3.56859E-07 0.0034
    8.8012E+01   6.31418E-08 0.0049
    9.0558E+01   3.04444E-07 0.0033
    9.3178E+01   6.48191E-08 0.0045
    9.5873E+01   4.52173E-08 0.0053
    9.8647E+01   2.77799E-07 0.0033
    1.0150E+02   4.00078E-08 0.0052
    1.0444E+02   2.41164E-07 0.0033
    1.0746E+02   4.03609E-08 0.0049
    1.1057E+02   2.03906E-07 0.0033
    1.1377E+02   4.20751E-08 0.0044
    1.1706E+02   2.97990E-08 0.0052
    1.2044E+02   1.83743E-07 0.0033
    1.2393E+02   2.60846E-08 0.0052
    1.2751E+02   1.58194E-07 0.0033
    1.3120E+02   2.69285E-08 0.0047
    1.3500E+02   1.32797E-07 0.0032
    1.3890E+02   2.80952E-08 0.0043
    1.4292E+02   1.88989E-08 0.0052
    1.4706E+02   1.20006E-07 0.0032
    1.5131E+02   1.76886E-08 0.0050
    1.5569E+02   1.01673E-07 0.0032
    1.6019E+02   1.86616E-08 0.0045
    1.6483E+02   1.49948E-08 0.0050
    1.6959E+02   8.88248E-08 0.0032
    1.7450E+02   1.23100E-08 0.0051
    1.7955E+02   7.63755E-08 0.0032
    1.8474E+02   1.24640E-08 0.0047
    1.9009E+02   6.36928E-08 0.0032
    1.9559E+02   1.30719E-08 0.0043
    2.0124E+02   9.00240E-09 0.0051
    2.0707E+02   5.66867E-08 0.0032
    2.1306E+02   8.47257E-09 0.0049
    2.1922E+02   4.77003E-08 0.0032
    2.2556E+02   9.00930E-09 0.0044
    2.3209E+02   7.11136E-09 0.0050
    2.3880E+02   4.18236E-08 0.0032
    2.4571E+02   5.99159E-09 0.0050
    2.5282E+02   3.61863E-08 0.0032
    2.6013E+02   5.85040E-09 0.0047
    2.6766E+02   3.05616E-08 0.0032
    2.7540E+02   5.91087E-09 0.0044
    2.8337E+02   4.26543E-09 0.0048
    2.9157E+02   3.44843E-09 0.0040
    3.0000E+02   0.00000E+00 0.0000
      total      9.88772E-03 0.0008
 
 cell  417                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   9.64089E-03 0.0008
    5.6954E+00   3.71806E-07 0.0165
    5.8601E+00   3.81689E-07 0.0161
    6.0297E+00   1.49781E-05 0.0026
    6.2041E+00   3.83048E-07 0.0159
    6.3836E+00   1.44411E-05 0.0027
    6.5683E+00   4.67815E-07 0.0146
    6.7583E+00   1.42490E-05 0.0027
    6.9538E+00   5.26379E-07 0.0141
    7.1550E+00   1.35239E-05 0.0028
    7.3619E+00   5.97977E-07 0.0135
    7.5749E+00   1.27325E-05 0.0030
    7.7941E+00   6.71719E-07 0.0131
    8.0195E+00   7.00316E-07 0.0128
    8.2515E+00   1.18901E-05 0.0031
    8.4902E+00   7.62885E-07 0.0126
    8.7359E+00   1.10220E-05 0.0033
    8.9886E+00   8.76200E-07 0.0119
    9.2486E+00   1.01513E-05 0.0035
    9.5162E+00   9.61174E-07 0.0115
    9.7915E+00   9.96696E-07 0.0114
    1.0075E+01   9.38321E-06 0.0037
    1.0366E+01   1.09326E-06 0.0109
    1.0666E+01   8.53423E-06 0.0040
    1.0975E+01   1.14982E-06 0.0105
    1.1292E+01   7.81257E-06 0.0042
    1.1619E+01   1.15384E-06 0.0102
    1.1955E+01   1.22415E-06 0.0099
    1.2301E+01   7.20556E-06 0.0043
    1.2657E+01   1.16085E-06 0.0096
    1.3023E+01   6.73100E-06 0.0044
    1.3400E+01   1.00616E-06 0.0095
    1.3787E+01   1.05984E-06 0.0093
    1.4186E+01   6.17557E-06 0.0044
    1.4596E+01   9.54437E-07 0.0090
    1.5019E+01   5.72245E-06 0.0045
    1.5453E+01   8.95385E-07 0.0087
    1.5900E+01   9.18445E-07 0.0086
    1.6360E+01   5.17501E-06 0.0045
    1.6834E+01   8.39744E-07 0.0083
    1.7321E+01   4.72714E-06 0.0045
    1.7822E+01   7.70774E-07 0.0081
    1.8337E+01   4.33855E-06 0.0045
    1.8868E+01   7.20898E-07 0.0077
    1.9413E+01   6.93468E-07 0.0079
    1.9975E+01   3.93718E-06 0.0045
    2.0553E+01   6.31262E-07 0.0077
    2.1148E+01   3.59190E-06 0.0044
    2.1759E+01   6.22160E-07 0.0072
    2.2389E+01   5.80979E-07 0.0074
    2.3037E+01   3.28065E-06 0.0043
    2.3703E+01   5.18793E-07 0.0073
    2.4389E+01   2.95052E-06 0.0043
    2.5094E+01   5.13572E-07 0.0068
    2.5820E+01   4.61126E-07 0.0071
    2.6567E+01   2.66168E-06 0.0042
    2.7336E+01   4.07889E-07 0.0070
    2.8127E+01   2.36717E-06 0.0041
    2.8940E+01   4.19037E-07 0.0064
    2.9777E+01   3.57997E-07 0.0069
    3.0639E+01   2.15744E-06 0.0041
    3.1525E+01   3.21543E-07 0.0068
    3.2437E+01   1.91470E-06 0.0040
    3.3376E+01   3.38479E-07 0.0061
    3.4341E+01   2.91962E-07 0.0066
    3.5335E+01   1.74007E-06 0.0039
    3.6357E+01   2.55284E-07 0.0065
    3.7409E+01   1.54873E-06 0.0039
    3.8491E+01   2.66023E-07 0.0059
    3.9604E+01   2.30959E-07 0.0063
    4.0750E+01   1.39258E-06 0.0038
    4.1929E+01   1.95859E-07 0.0064
    4.3142E+01   1.23675E-06 0.0037
    4.4390E+01   2.05091E-07 0.0058
    4.5674E+01   1.05913E-06 0.0037
    4.6996E+01   2.26694E-07 0.0051
    4.8355E+01   1.50179E-07 0.0062
    4.9754E+01   9.81326E-07 0.0036
    5.1193E+01   1.55465E-07 0.0057
    5.2674E+01   8.39222E-07 0.0036
    5.4198E+01   1.73920E-07 0.0050
    5.5766E+01   1.18155E-07 0.0060
    5.7379E+01   7.75663E-07 0.0035
    5.9039E+01   1.15587E-07 0.0056
    6.0747E+01   6.68402E-07 0.0035
    6.2505E+01   1.28724E-07 0.0050
    6.4313E+01   9.63353E-08 0.0057
    6.6174E+01   6.07501E-07 0.0035
    6.8088E+01   8.46420E-08 0.0057
    7.0058E+01   5.31671E-07 0.0034
    7.2084E+01   8.99423E-08 0.0051
    7.4170E+01   4.51979E-07 0.0034
    7.6315E+01   9.81620E-08 0.0046
    7.8523E+01   6.50931E-08 0.0055
    8.0795E+01   4.19304E-07 0.0034
    8.3132E+01   6.20447E-08 0.0053
    8.5537E+01   3.64124E-07 0.0033
    8.8012E+01   6.38095E-08 0.0048
    9.0558E+01   3.10131E-07 0.0033
    9.3178E+01   6.60972E-08 0.0044
    9.5873E+01   4.57356E-08 0.0053
    9.8647E+01   2.83114E-07 0.0033
    1.0150E+02   4.05826E-08 0.0052
    1.0444E+02   2.45608E-07 0.0033
    1.0746E+02   4.10461E-08 0.0048
    1.1057E+02   2.07757E-07 0.0033
    1.1377E+02   4.28301E-08 0.0044
    1.1706E+02   3.03625E-08 0.0052
    1.2044E+02   1.87345E-07 0.0032
    1.2393E+02   2.66903E-08 0.0051
    1.2751E+02   1.61356E-07 0.0032
    1.3120E+02   2.73308E-08 0.0047
    1.3500E+02   1.35619E-07 0.0032
    1.3890E+02   2.84862E-08 0.0043
    1.4292E+02   1.94705E-08 0.0051
    1.4706E+02   1.22272E-07 0.0032
    1.5131E+02   1.79851E-08 0.0050
    1.5569E+02   1.03818E-07 0.0032
    1.6019E+02   1.89084E-08 0.0045
    1.6483E+02   1.53478E-08 0.0050
    1.6959E+02   9.06551E-08 0.0032
    1.7450E+02   1.24130E-08 0.0051
    1.7955E+02   7.81192E-08 0.0032
    1.8474E+02   1.26991E-08 0.0047
    1.9009E+02   6.49945E-08 0.0032
    1.9559E+02   1.33985E-08 0.0043
    2.0124E+02   9.20732E-09 0.0051
    2.0707E+02   5.79181E-08 0.0032
    2.1306E+02   8.66055E-09 0.0049
    2.1922E+02   4.87636E-08 0.0032
    2.2556E+02   9.17152E-09 0.0044
    2.3209E+02   7.28954E-09 0.0049
    2.3880E+02   4.27352E-08 0.0031
    2.4571E+02   6.17626E-09 0.0049
    2.5282E+02   3.69052E-08 0.0031
    2.6013E+02   5.98400E-09 0.0047
    2.6766E+02   3.12376E-08 0.0031
    2.7540E+02   6.02662E-09 0.0043
    2.8337E+02   4.36105E-09 0.0047
    2.9157E+02   3.52934E-09 0.0040
    3.0000E+02   0.00000E+00 0.0000
      total      9.87748E-03 0.0008
 
 cell  418                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   9.62036E-03 0.0008
    5.6954E+00   3.98809E-07 0.0160
    5.8601E+00   4.03025E-07 0.0160
    6.0297E+00   1.58283E-05 0.0026
    6.2041E+00   4.15622E-07 0.0152
    6.3836E+00   1.51224E-05 0.0026
    6.5683E+00   4.94236E-07 0.0142
    6.7583E+00   1.49393E-05 0.0027
    6.9538E+00   5.66287E-07 0.0136
    7.1550E+00   1.41884E-05 0.0028
    7.3619E+00   6.32603E-07 0.0132
    7.5749E+00   1.33387E-05 0.0029
    7.7941E+00   7.00617E-07 0.0128
    8.0195E+00   7.27501E-07 0.0126
    8.2515E+00   1.24603E-05 0.0031
    8.4902E+00   8.14671E-07 0.0121
    8.7359E+00   1.14897E-05 0.0032
    8.9886E+00   9.24369E-07 0.0116
    9.2486E+00   1.05973E-05 0.0034
    9.5162E+00   1.01711E-06 0.0112
    9.7915E+00   1.03801E-06 0.0111
    1.0075E+01   9.76891E-06 0.0036
    1.0366E+01   1.14016E-06 0.0106
    1.0666E+01   8.88825E-06 0.0039
    1.0975E+01   1.20038E-06 0.0102
    1.1292E+01   8.14467E-06 0.0041
    1.1619E+01   1.20941E-06 0.0100
    1.1955E+01   1.26086E-06 0.0098
    1.2301E+01   7.43952E-06 0.0042
    1.2657E+01   1.18468E-06 0.0095
    1.3023E+01   7.04714E-06 0.0043
    1.3400E+01   1.05561E-06 0.0093
    1.3787E+01   1.08914E-06 0.0091
    1.4186E+01   6.41843E-06 0.0043
    1.4596E+01   9.88596E-07 0.0088
    1.5019E+01   5.89900E-06 0.0044
    1.5453E+01   9.23701E-07 0.0085
    1.5900E+01   9.49823E-07 0.0084
    1.6360E+01   5.33386E-06 0.0044
    1.6834E+01   8.67086E-07 0.0082
    1.7321E+01   4.92068E-06 0.0044
    1.7822E+01   7.97944E-07 0.0079
    1.8337E+01   4.45642E-06 0.0044
    1.8868E+01   7.51750E-07 0.0076
    1.9413E+01   7.27075E-07 0.0077
    1.9975E+01   4.06864E-06 0.0044
    2.0553E+01   6.52378E-07 0.0075
    2.1148E+01   3.67493E-06 0.0043
    2.1759E+01   6.34383E-07 0.0071
    2.2389E+01   5.82613E-07 0.0074
