3.5	3.35626E-05	0.0000000335626
3.6	3.25930E-05	0.000000032593
3.7	3.16950E-05	0.000000031695
3.8	3.07953E-05	0.0000000307953
3.9	2.97826E-05	0.0000000297826
4	2.86332E-05	0.00000003149652
4.1	2.74681E-05	0.00000003021491
4.2	2.64108E-05	0.00000002905188
4.3	2.54463E-05	0.00000002799093
4.4	2.44650E-05	0.0000000269115
4.5	2.33408E-05	0.00000002800896
4.6	2.20468E-05	0.00000002645616
4.7	2.06644E-05	0.00000002686372
4.8	1.92112E-05	0.00000002497456
4.9	1.75200E-05	0.000000024528
5	1.52772E-05	0.0000000229158
5.1	1.23191E-05	0.00000001971056
5.2	8.92653E-06	0.000000016960407
5.3	5.65185E-06	0.000000012999255
5.4	3.05943E-06	0.000000009484233
5.5	1.39130E-06	0.00000000639998
5.6	5.25822E-07	0.0000000038385006
5.7	1.63610E-07	0.000000002110569
5.8	4.24612E-08	1.05303776E-09
5.9	8.47875E-09	4.646355E-10
6	1.36345E-09	1.79566365E-10
6.1	1.63610E-10	5.1749843E-11
6.2	0.00000E+00	0
6.3	0.00000E+00	0
6.4	0.00000E+00	0
6.5	0.00000E+00	0
6.6	0.00000E+00	0
6.7	0.00000E+00	0
6.8	0.00000E+00	0
6.9	0.00000E+00	0
7	0.00000E+00	0
7.1	0.00000E+00	0
7.2	0.00000E+00	0
7.3	0.00000E+00	0
7.4	0.00000E+00	0
7.5	0.00000E+00	0
7.6	0.00000E+00	0
7.7	0.00000E+00	0
7.8	0.00000E+00	0
7.9	0.00000E+00	0
8	0.00000E+00	0
8.1	0.00000E+00	0
8.2	0.00000E+00	0
8.3	0.00000E+00	0
8.4	0.00000E+00	0
8.5	0.00000E+00	0
8.6	0.00000E+00	0
8.7	0.00000E+00	0
8.8	0.00000E+00	0
8.9	0.00000E+00	0
9	0.00000E+00	0
9.1	0.00000E+00	0
9.2	0.00000E+00	0
9.3	0.00000E+00	0
9.4	0.00000E+00	0
9.5	0.00000E+00	0
9.6	0.00000E+00	0
9.7	0.00000E+00	0
9.8	0.00000E+00	0
9.9	0.00000E+00	0
10	0.00000E+00	0
10.1	0.00000E+00	0
10.2	0.00000E+00	0
