-10.2   6.9271379805503
-10.1   7.22930412420881
-10   7.40354198020675
-9.9   7.53428315255119
-9.8   7.64741640048845
-9.7   7.74496382147366
-9.6   7.83382142551788
-9.5   7.91798972363309
-9.4   7.99456952917184
-9.3   8.07201186934424
-9.2   8.14292189056424
-9.1   8.22178811568344
-9   8.30169268011301
-8.9   8.37545826345026
-8.8   8.44048402271588
-8.7   8.50759847080835
-8.6   8.56129531217014
-8.5   8.61052595988008
-8.4   8.66098705740799
-8.3   8.71039671413794
-8.2   8.7692420419396
-8.1   8.81594071032557
-8   8.86816472820825
-7.9   8.91995409097711
-7.8   8.96532701625261
-7.7   8.96532701625261
-7.6   9.01634761327893
-7.5   9.06465042943725
-7.4   9.17641076174526
-7.3   9.22543307644312
-7.2   9.28049237762086
-7.1   9.33677296072035
-7   9.40662306908293
-6.9   9.47255266140533
-6.8   9.53723749185716
-6.7   9.59825455008531
-6.6   9.65662465131118
-6.5   9.72203592795084
-6.4   9.78723751201916
-6.3   9.85867757558467
-6.2   9.92889527148532
-6.1   10.0029960190251
-6   10.0851418314079
-5.9   10.1724278755246
-5.8   10.2633684490982
-5.7   10.368531104912
-5.6   10.4865242832333
-5.5   10.6231356731679
-5.4   10.7756328297062
-5.3   10.9730683897348
-5.2   11.2203710643893
-5.1   11.5685883999831
-5   12.0942988670339
-4.9   12.8824264231708
-4.8   13.72265315081
-4.7   14.2157096137313
-4.6   14.200149601069
-4.5   14.1419865009244
-4.4   14.3432762134991
-4.3   14.5325066714323
-4.2   14.4594863255004
-4.1   14.4205476673938
-4   14.631131152298
-3.9   14.810199672327
-3.8   14.7445977823583
-3.7   14.6446354741856
-3.6   14.7763787515064
-3.5   14.9392010689889
-3.4   14.9216186495717
-3.3   14.8468542634818
-3.2   14.984285355534
-3.1   15.2274925613559
-3   15.2892826196723
-2.9   15.1973625583349
-2.8   15.2557320299873
-2.7   15.4854268341514
-2.6   15.584821509614
-2.5   15.4440947694785
-2.4   15.3671143712411
-2.3   15.5542152708604
-2.2   15.7890702996192
-2.1   15.8152797791021
-2   15.7209736021017
-1.9   15.8032581536787
-1.8   16.1024523191604
-1.7   16.2893656422584
-1.6   16.2209152441687
-1.5   16.1380989743903
-1.4   16.2901071798583
-1.3   16.5546750079593
-1.2   16.6344333400821
-1.1   16.5170428609587
-0.999999999999998   16.4802398978782
-0.899999999999999   16.7266827968555
-0.799999999999999   17.0644983220398
-0.699999999999999   17.1757957598211
-0.599999999999998   17.0984131669463
-0.499999999999998   17.1190541606421
-0.399999999999999   17.4244925354165
-0.299999999999999   17.7853736767513
-0.199999999999999   17.8866953000806
-0.0999999999999979   17.7693771954401
0   17.8060816011435
0.100000000000001   18.1627071592085
0.200000000000001   18.5039837643376
0.300000000000001   18.5179710592395
0.400000000000002   18.3426108989007
0.500000000000002   18.3569962192952
0.600000000000001   18.7661362182102
0.700000000000001   19.2570790614482
0.800000000000001   19.4574939302554
0.900000000000002   19.330884834512
1   19.3129628603034
1.1   19.704908492164
1.2   20.3108863608476
1.3   20.629531752463
1.4   20.5520550715972
1.5   20.4724661756496
1.6   20.8299034348903
1.7   21.4981572188198
1.8   21.9491364941632
1.9   21.8777522496122
2   21.6279350161703
2.1   21.789458947987
2.2   22.474836357145
2.3   23.2330308146192
2.4   23.5283751965846
2.5   23.37056517686
2.6   23.3403538614857
2.7   23.9264545655684
2.8   24.9523964619945
2.9   25.7492276657223
3   25.8970663129884
3.1   25.7019400633072
3.2   25.9202763539037
3.3   26.9209992834216
3.4   28.1876237380095
3.5   28.9425854405701
3.6   28.9603131547574
3.7   28.9143815088859
3.8   29.611734759383
3.9   31.1035346362214
4   32.5443209737612
4.1   33.1536336042869
4.2   33.0563869255994
4.3   33.2332907210277
4.4   34.5262622063174
4.5   36.8286608604595
4.6   39.2931556956507
4.7   41.4099558388182
4.8   49.5350041412536
4.9   54.8257581866763
5   63.1427682764807
5.1   73.2223147117558
5.2   83.3960648556007
5.3   82.6382962462779
5.4   89.447083691488
5.5   95.5281450163738
5.6   100.888102577558
5.7   105.286820226258
5.8   107.495798253149
5.9   102.545605836403
6   81.058061335842
6.1   61.4239457057771
6.2   57.581581585351
6.3   56.6381629671639
6.4   56.6830174347265
6.5   56.9079027312991
6.6   56.7163729250488
6.7   56.4259487188349
6.8   56.1758123227995
6.9   56.7958904629674
7   56.5054888507008
7.1   56.416742418694
7.2   55.9589252571627
7.3   56.1822786229646
7.4   55.6327680844129
7.5   56.4618556795049
7.6   56.2490013005162
7.7   56.3916582719251
7.8   56.5047867199421
7.9   55.754163693131
8   55.5692754415929
8.1   56.4153177589605
8.2   55.8434663985414
8.3   56.5876628025504
8.4   55.3923962066945
8.5   56.0240737180768
8.6   55.8623741542027
8.7   56.0369336325471
8.8   56.8594945292653
8.9   55.6070179349589
9   56.376223254151
9.1   56.0303188561568
9.2   55.461778985137
9.3   56.4344746149015
9.4   55.9526376136686
9.5   55.0500715951926
9.6   55.469624589603
9.7   55.7487032663575
9.8   55.0979890422741
9.9   55.1222467119106
10   55.7248540437886
10.1   56.1290676403814
10.2   54.6139020530773

