-10.2	6.91E-02	1.38E-05
-10.1	6.96E-02	1.39E-05
-10	7.00E-02	1.40E-05
-9.9	7.03E-02	1.41E-05
-9.8	7.06E-02	1.41E-05
-9.7	7.08E-02	1.42E-05
-9.6	7.11E-02	1.42E-05
-9.5	7.14E-02	1.43E-05
-9.4	7.16E-02	1.43E-05
-9.3	7.19E-02	1.44E-05
-9.2	7.22E-02	1.44E-05
-9.1	7.26E-02	1.45E-05
-9	7.30E-02	1.46E-05
-8.9	7.35E-02	1.47E-05
-8.8	7.39E-02	1.48E-05
-8.7	7.41E-02	1.48E-05
-8.6	7.43E-02	1.49E-05
-8.5	7.45E-02	1.49E-05
-8.4	7.46E-02	1.49E-05
-8.3	7.48E-02	1.50E-05
-8.2	7.50E-02	1.50E-05
-8.1	7.52E-02	1.50E-05
-8	7.53E-02	1.51E-05
-7.9	7.55E-02	1.51E-05
-7.8	7.57E-02	1.51E-05
-7.7	7.59E-02	1.52E-05
-7.6	7.61E-02	1.52E-05
-7.5	7.64E-02	1.53E-05
-7.4	7.66E-02	1.53E-05
-7.3	7.69E-02	1.54E-05
-7.2	7.73E-02	1.55E-05
-7.1	7.77E-02	1.55E-05
-7	7.83E-02	1.57E-05
-6.9	7.88E-02	1.58E-05
-6.8	7.93E-02	1.59E-05
-6.7	7.96E-02	1.59E-05
-6.6	7.98E-02	1.60E-05
-6.5	8.01E-02	1.60E-05
-6.4	8.04E-02	1.61E-05
-6.3	8.06E-02	1.61E-05
-6.2	8.09E-02	1.62E-05
-6.1	8.12E-02	1.62E-05
-6	8.15E-02	1.63E-05
-5.9	8.19E-02	1.64E-05
-5.8	8.23E-02	1.65E-05
-5.7	8.27E-02	1.65E-05
-5.6	8.31E-02	1.66E-05
-5.5	8.36E-02	1.67E-05
-5.4	8.43E-02	1.69E-05
-5.3	8.51E-02	1.70E-05
-5.2	8.60E-02	1.72E-05
-5.1	8.69E-02	1.74E-05
-5	8.80E-02	1.76E-05
-4.9	8.90E-02	1.78E-05
-4.8	8.99E-02	1.80E-05
-4.7	9.02E-02	1.80E-05
-4.6	8.99E-02	1.80E-05
-4.5	8.97E-02	1.79E-05
-4.4	8.98E-02	1.80E-05
-4.3	8.98E-02	1.80E-05
-4.2	8.95E-02	1.79E-05
-4.1	8.94E-02	1.79E-05
-4	8.95E-02	1.79E-05
-3.9	8.95E-02	1.79E-05
-3.8	8.94E-02	1.79E-05
