# DICOM-RT Ion plan spot list exported by dicomexport 1.2.3.post5+g30582e078
# FieldNumber: 1
# FieldName: 
# BeamModelPosition: +600.0 mm
# Spots: 7708
#
# Columns (11):
#   E [GeV or GeV/n], dE [GeV or GeV/n], X [cm], Y [cm], FWHMx [cm], FWHMy [cm], SigXpr [mrad], SigYpr [mrad], CorX, CorY, Weight [primary particle count]
#   SigXpr, SigYpr : RMS angular divergence (x', y') in mrad
#   CorX, CorY     : Correlation coefficients rho(x,x') and rho(y,y')
0.134555 0.00109364 -3.65813 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.93584e+06
0.134555 0.00109364 -3.27285 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.70553e+06
0.134555 0.00109364 -2.8875 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.6318e+06
0.134555 0.00109364 -2.50222 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.60603e+06
0.134555 0.00109364 -2.11687 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.58232e+06
0.134555 0.00109364 -1.73152 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.58623e+06
0.134555 0.00109364 -1.34624 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.60298e+06
0.134555 0.00109364 -0.96089 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.59793e+06
0.134555 0.00109364 -0.57554 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.59396e+06
0.134555 0.00109364 -0.19026 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.6083e+06
0.134555 0.00109364 0.19509 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.61996e+06
0.134555 0.00109364 0.58044 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.60205e+06
0.134555 0.00109364 0.96572 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5792e+06
0.134555 0.00109364 1.35107 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.57901e+06
0.134555 0.00109364 1.73642 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5758e+06
0.134555 0.00109364 2.1217 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.61078e+06
0.134555 0.00109364 2.50705 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.6178e+06
0.134555 0.00109364 2.8924 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.61321e+06
0.134555 0.00109364 3.27768 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.61213e+06
0.134555 0.00109364 3.66303 4.24011 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.89516e+06
0.134555 0.00109364 3.85567 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.00537e+07
0.134555 0.00109364 3.47039 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.12472e+07
0.134555 0.00109364 3.08504 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.81295e+06
0.134555 0.00109364 2.69969 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.86948e+06
0.134555 0.00109364 2.31441 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.00005e+07
0.134555 0.00109364 1.92906 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.03065e+07
0.134555 0.00109364 1.54371 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.77908e+06
0.134555 0.00109364 1.15843 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.82722e+06
0.134555 0.00109364 0.77308 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.91853e+06
0.134555 0.00109364 0.38773 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.85135e+06
0.134555 0.00109364 0.00245 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.85496e+06
0.134555 0.00109364 -0.3829 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.93108e+06
0.134555 0.00109364 -0.76825 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.76148e+06
0.134555 0.00109364 -1.15353 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.88191e+06
0.134555 0.00109364 -1.53888 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.7367e+06
0.134555 0.00109364 -1.92423 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.88612e+06
0.134555 0.00109364 -2.30951 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.65995e+06
0.134555 0.00109364 -2.69486 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.95171e+06
0.134555 0.00109364 -3.08021 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.89786e+06
0.134555 0.00109364 -3.46549 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.15603e+07
0.134555 0.00109364 -3.85084 3.87506 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.00213e+07
0.134555 0.00109364 -3.65813 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.04514e+07
0.134555 0.00109364 -3.27285 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.52423e+06
0.134555 0.00109364 -2.8875 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5617e+06
0.134555 0.00109364 -2.50222 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.52912e+06
0.134555 0.00109364 -2.11687 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.53857e+06
0.134555 0.00109364 -1.73152 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5283e+06
0.134555 0.00109364 -1.34624 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.52256e+06
0.134555 0.00109364 -0.96089 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.51754e+06
0.134555 0.00109364 -0.57554 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.52359e+06
0.134555 0.00109364 -0.19026 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.53059e+06
0.134555 0.00109364 0.19509 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.53567e+06
0.134555 0.00109364 0.58044 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.51735e+06
0.134555 0.00109364 0.96572 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.52084e+06
0.134555 0.00109364 1.35107 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54143e+06
0.134555 0.00109364 1.73642 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54328e+06
0.134555 0.00109364 2.1217 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55489e+06
0.134555 0.00109364 2.50705 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.51808e+06
0.134555 0.00109364 2.8924 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55864e+06
0.134555 0.00109364 3.27768 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.53053e+06
0.134555 0.00109364 3.66303 3.51008 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.0675e+07
0.134555 0.00109364 3.85567 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.70072e+06
0.134555 0.00109364 3.47039 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.88601e+06
0.134555 0.00109364 3.08504 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.56778e+06
0.134555 0.00109364 2.69969 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55098e+06
0.134555 0.00109364 2.31441 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5749e+06
0.134555 0.00109364 1.92906 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.58017e+06
0.134555 0.00109364 1.54371 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.56871e+06
0.134555 0.00109364 1.15843 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.56757e+06
0.134555 0.00109364 0.77308 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54692e+06
0.134555 0.00109364 0.38773 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55009e+06
0.134555 0.00109364 0.00245 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55793e+06
0.134555 0.00109364 -0.3829 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55167e+06
0.134555 0.00109364 -0.76825 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.52394e+06
0.134555 0.00109364 -1.15353 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54115e+06
0.134555 0.00109364 -1.53888 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5426e+06
0.134555 0.00109364 -1.92423 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5697e+06
0.134555 0.00109364 -2.30951 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54786e+06
0.134555 0.00109364 -2.69486 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.56844e+06
0.134555 0.00109364 -3.08021 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54035e+06
0.134555 0.00109364 -3.46549 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.8822e+06
0.134555 0.00109364 -3.85084 3.14511 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.62763e+06
0.134555 0.00109364 -3.65813 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 1.07736e+07
0.134555 0.00109364 -3.27285 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55198e+06
0.134555 0.00109364 -2.8875 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.547e+06
0.134555 0.00109364 -2.50222 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.522e+06
0.134555 0.00109364 -2.11687 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54009e+06
0.134555 0.00109364 -1.73152 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.53025e+06
0.134555 0.00109364 -1.34624 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54021e+06
0.134555 0.00109364 -0.96089 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.51506e+06
0.134555 0.00109364 -0.57554 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.55478e+06
0.134555 0.00109364 -0.19026 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.56276e+06
0.134555 0.00109364 0.19509 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.54463e+06
0.134555 0.00109364 0.58044 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.52801e+06
0.134555 0.00109364 0.96572 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.53956e+06
0.134555 0.00109364 1.35107 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.57922e+06
0.134555 0.00109364 1.73642 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.57217e+06
0.134555 0.00109364 2.1217 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.58557e+06
0.134555 0.00109364 2.50705 2.78014 0.87053 0.769277 4.00418 3.9848 -0.0724116 0.176122 9.5533e+06
