# DICOM-RT Ion plan spot list exported by dicomexport 0.1.3.post0+g7397eb642.d20260202
# FieldNumber: 2
# FieldName: 
# Spots: 7708
#
# Columns (7):
#   E [GeV or GeV/n], dE [GeV or GeV/n], X [cm], Y [cm], FWHMx [cm], FWHMy [cm], Weight [primary particle count]
0.134925 0.000846 -5.2259 5.5381 0.891365 0.674628 9.89502e+06
0.134925 0.000846 -4.6755 5.5381 0.891365 0.674628 9.66566e+06
0.134925 0.000846 -4.125 5.5381 0.891365 0.674628 9.59223e+06
0.134925 0.000846 -3.5746 5.5381 0.891365 0.674628 9.56656e+06
0.134925 0.000846 -3.0241 5.5381 0.891365 0.674628 9.54295e+06
0.134925 0.000846 -2.4736 5.5381 0.891365 0.674628 9.54685e+06
0.134925 0.000846 -1.9232 5.5381 0.891365 0.674628 9.56353e+06
0.134925 0.000846 -1.3727 5.5381 0.891365 0.674628 9.5585e+06
0.134925 0.000846 -0.8222 5.5381 0.891365 0.674628 9.55455e+06
0.134925 0.000846 -0.2718 5.5381 0.891365 0.674628 9.56882e+06
0.134925 0.000846 0.2787 5.5381 0.891365 0.674628 9.58044e+06
0.134925 0.000846 0.8292 5.5381 0.891365 0.674628 9.5626e+06
0.134925 0.000846 1.3796 5.5381 0.891365 0.674628 9.53985e+06
0.134925 0.000846 1.9301 5.5381 0.891365 0.674628 9.53966e+06
0.134925 0.000846 2.4806 5.5381 0.891365 0.674628 9.53646e+06
0.134925 0.000846 3.031 5.5381 0.891365 0.674628 9.57129e+06
0.134925 0.000846 3.5815 5.5381 0.891365 0.674628 9.57829e+06
0.134925 0.000846 4.132 5.5381 0.891365 0.674628 9.57372e+06
0.134925 0.000846 4.6824 5.5381 0.891365 0.674628 9.57264e+06
0.134925 0.000846 5.2329 5.5381 0.891365 0.674628 9.85451e+06
0.134925 0.000846 5.5081 5.0613 0.891365 0.674628 1.00124e+07
0.134925 0.000846 4.9577 5.0613 0.891365 0.674628 1.1201e+07
0.134925 0.000846 4.4072 5.0613 0.891365 0.674628 9.77264e+06
0.134925 0.000846 3.8567 5.0613 0.891365 0.674628 9.82893e+06
0.134925 0.000846 3.3063 5.0613 0.891365 0.674628 9.95945e+06
0.134925 0.000846 2.7558 5.0613 0.891365 0.674628 1.02641e+07
0.134925 0.000846 2.2053 5.0613 0.891365 0.674628 9.73891e+06
0.134925 0.000846 1.6549 5.0613 0.891365 0.674628 9.78685e+06
0.134925 0.000846 1.1044 5.0613 0.891365 0.674628 9.87778e+06
0.134925 0.000846 0.5539 5.0613 0.891365 0.674628 9.81087e+06
0.134925 0.000846 0.0035 5.0613 0.891365 0.674628 9.81447e+06
0.134925 0.000846 -0.547 5.0613 0.891365 0.674628 9.89028e+06
0.134925 0.000846 -1.0975 5.0613 0.891365 0.674628 9.72138e+06
0.134925 0.000846 -1.6479 5.0613 0.891365 0.674628 9.84132e+06
0.134925 0.000846 -2.1984 5.0613 0.891365 0.674628 9.6967e+06
0.134925 0.000846 -2.7489 5.0613 0.891365 0.674628 9.84551e+06
0.134925 0.000846 -3.2993 5.0613 0.891365 0.674628 9.62026e+06
0.134925 0.000846 -3.8498 5.0613 0.891365 0.674628 9.91083e+06
0.134925 0.000846 -4.4003 5.0613 0.891365 0.674628 9.85719e+06
0.134925 0.000846 -4.9507 5.0613 0.891365 0.674628 1.15128e+07
0.134925 0.000846 -5.5012 5.0613 0.891365 0.674628 9.9801e+06
0.134925 0.000846 -5.2259 4.5846 0.891365 0.674628 1.04085e+07
0.134925 0.000846 -4.6755 4.5846 0.891365 0.674628 9.4851e+06
0.134925 0.000846 -4.125 4.5846 0.891365 0.674628 9.52242e+06
0.134925 0.000846 -3.5746 4.5846 0.891365 0.674628 9.48997e+06
0.134925 0.000846 -3.0241 4.5846 0.891365 0.674628 9.49939e+06
0.134925 0.000846 -2.4736 4.5846 0.891365 0.674628 9.48915e+06
0.134925 0.000846 -1.9232 4.5846 0.891365 0.674628 9.48344e+06
0.134925 0.000846 -1.3727 4.5846 0.891365 0.674628 9.47844e+06
0.134925 0.000846 -0.8222 4.5846 0.891365 0.674628 9.48447e+06
0.134925 0.000846 -0.2718 4.5846 0.891365 0.674628 9.49144e+06
0.134925 0.000846 0.2787 4.5846 0.891365 0.674628 9.49649e+06
0.134925 0.000846 0.8292 4.5846 0.891365 0.674628 9.47825e+06
0.134925 0.000846 1.3796 4.5846 0.891365 0.674628 9.48173e+06
0.134925 0.000846 1.9301 4.5846 0.891365 0.674628 9.50223e+06
0.134925 0.000846 2.4806 4.5846 0.891365 0.674628 9.50407e+06
0.134925 0.000846 3.031 4.5846 0.891365 0.674628 9.51564e+06
0.134925 0.000846 3.5815 4.5846 0.891365 0.674628 9.47897e+06
0.134925 0.000846 4.132 4.5846 0.891365 0.674628 9.51937e+06
0.134925 0.000846 4.6824 4.5846 0.891365 0.674628 9.49137e+06
0.134925 0.000846 5.2329 4.5846 0.891365 0.674628 1.06312e+07
0.134925 0.000846 5.5081 4.1079 0.891365 0.674628 9.66087e+06
0.134925 0.000846 4.9577 4.1079 0.891365 0.674628 9.84539e+06
0.134925 0.000846 4.4072 4.1079 0.891365 0.674628 9.52847e+06
0.134925 0.000846 3.8567 4.1079 0.891365 0.674628 9.51174e+06
0.134925 0.000846 3.3063 4.1079 0.891365 0.674628 9.53556e+06
0.134925 0.000846 2.7558 4.1079 0.891365 0.674628 9.54081e+06
0.134925 0.000846 2.2053 4.1079 0.891365 0.674628 9.5294e+06
0.134925 0.000846 1.6549 4.1079 0.891365 0.674628 9.52826e+06
0.134925 0.000846 1.1044 4.1079 0.891365 0.674628 9.5077e+06
0.134925 0.000846 0.5539 4.1079 0.891365 0.674628 9.51086e+06
0.134925 0.000846 0.0035 4.1079 0.891365 0.674628 9.51866e+06
0.134925 0.000846 -0.547 4.1079 0.891365 0.674628 9.51243e+06
0.134925 0.000846 -1.0975 4.1079 0.891365 0.674628 9.48482e+06
0.134925 0.000846 -1.6479 4.1079 0.891365 0.674628 9.50195e+06
0.134925 0.000846 -2.1984 4.1079 0.891365 0.674628 9.5034e+06
0.134925 0.000846 -2.7489 4.1079 0.891365 0.674628 9.53038e+06
0.134925 0.000846 -3.2993 4.1079 0.891365 0.674628 9.50863e+06
0.134925 0.000846 -3.8498 4.1079 0.891365 0.674628 9.52913e+06
