-10.2   6.90E-02   4.14E-05
-10.1   6.96E-02   4.18E-05
-10   7.00E-02   4.20E-05
-9.9   7.03E-02   4.22E-05
-9.8   7.05E-02   4.23E-05
-9.7   7.08E-02   4.25E-05
-9.6   7.11E-02   4.27E-05
-9.5   7.14E-02   4.28E-05
-9.4   7.16E-02   4.30E-05
-9.3   7.19E-02   4.31E-05
-9.2   7.21E-02   4.33E-05
-9.1   7.26E-02   4.35E-05
-9   7.30E-02   4.38E-05
-8.9   7.35E-02   4.41E-05
-8.8   7.38E-02   4.43E-05
-8.7   7.41E-02   4.45E-05
-8.6   7.43E-02   4.46E-05
-8.5   7.44E-02   4.47E-05
-8.4   7.46E-02   4.47E-05
-8.3   7.47E-02   4.48E-05
-8.2   7.50E-02   4.50E-05
-8.1   7.51E-02   4.51E-05
-8   7.53E-02   4.52E-05
-7.9   7.55E-02   4.53E-05
-7.8   7.57E-02   4.54E-05
-7.7   7.59E-02   4.55E-05
-7.6   7.61E-02   4.57E-05
-7.5   7.63E-02   4.58E-05
-7.4   7.66E-02   4.60E-05
-7.3   7.69E-02   4.61E-05
-7.2   7.72E-02   4.63E-05
-7.1   7.77E-02   4.66E-05
-7   7.82E-02   4.69E-05
-6.9   7.88E-02   4.73E-05
-6.8   7.92E-02   4.75E-05
-6.7   7.95E-02   4.77E-05
-6.6   7.98E-02   4.79E-05
-6.5   8.00E-02   4.80E-05
-6.4   8.03E-02   4.82E-05
-6.3   8.06E-02   4.84E-05
-6.2   8.09E-02   4.85E-05
-6.1   8.12E-02   4.87E-05
-6   8.15E-02   4.89E-05
-5.9   8.18E-02   4.91E-05
-5.8   8.22E-02   4.93E-05
-5.7   8.26E-02   4.96E-05
-5.6   8.31E-02   4.99E-05
-5.5   8.36E-02   5.02E-05
-5.4   8.43E-02   5.06E-05
-5.3   8.50E-02   5.10E-05
-5.2   8.59E-02   5.16E-05
-5.1   8.69E-02   5.21E-05
-5   8.79E-02   5.28E-05
-4.9   8.90E-02   5.34E-05
-4.8   8.99E-02   5.39E-05
-4.7   9.02E-02   5.41E-05
-4.6   8.99E-02   5.39E-05
-4.5   8.97E-02   5.38E-05
-4.4   8.97E-02   5.38E-05
-4.3   8.97E-02   5.38E-05
-4.2   8.95E-02   5.37E-05
-4.1   8.94E-02   5.36E-05
-4   8.95E-02   5.37E-05
-3.9   8.95E-02   5.37E-05
-3.8   8.94E-02   5.36E-05
-3.7   8.94E-02   5.37E-05
-3.6   8.96E-02   5.38E-05
-3.5   8.97E-02   5.38E-05
-3.4   8.95E-02   5.37E-05
-3.3   8.93E-02   5.36E-05
-3.2   8.92E-02   5.35E-05
-3.1   8.93E-02   5.36E-05
-3   8.91E-02   5.34E-05
-2.9   8.88E-02   5.33E-05
-2.8   8.87E-02   5.32E-05
-2.7   8.88E-02   5.33E-05
-2.6   8.87E-02   5.32E-05
-2.5   8.86E-02   5.31E-05
-2.4   8.86E-02   5.32E-05
-2.3   8.88E-02   5.33E-05
-2.2   8.89E-02   5.34E-05
-2.1   8.87E-02   5.32E-05
-2   8.85E-02   5.31E-05
-1.9   8.84E-02   5.31E-05
-1.8   8.86E-02   5.31E-05
-1.7   8.85E-02   5.31E-05
-1.6   8.83E-02   5.30E-05
-1.5   8.82E-02   5.29E-05
-1.4   8.84E-02   5.30E-05
-1.3   8.86E-02   5.32E-05
-1.2   8.86E-02   5.32E-05
-1.1   8.84E-02   5.30E-05
-1   8.83E-02   5.30E-05
-0.9   8.84E-02   6.19E-05
-0.8   8.85E-02   6.19E-05
-0.7   8.83E-02   6.18E-05
-0.6   8.82E-02   6.17E-05
-0.5   8.82E-02   6.18E-05
-0.4   8.86E-02   6.20E-05
-0.3   8.88E-02   6.22E-05
-0.2   8.87E-02   6.21E-05
-0.1   8.84E-02   6.19E-05
0   8.83E-02   6.18E-05
0.1   8.85E-02   6.19E-05
0.2   8.85E-02   6.19E-05
0.3   8.83E-02   6.18E-05
0.4   8.81E-02   6.17E-05
0.5   8.82E-02   6.18E-05
0.6   8.87E-02   6.21E-05
0.7   8.90E-02   6.23E-05
0.8   8.88E-02   6.22E-05
0.9   8.85E-02   6.19E-05
1   8.85E-02   6.19E-05
1.1   8.89E-02   6.22E-05
1.2   8.94E-02   6.26E-05
1.3   8.94E-02   6.26E-05
1.4   8.90E-02   6.23E-05
1.5   8.88E-02   6.21E-05
1.6   8.91E-02   6.23E-05
1.7   8.95E-02   6.27E-05
1.8   8.96E-02   6.27E-05
1.9   8.91E-02   6.23E-05
2   8.86E-02   6.20E-05
2.1   8.87E-02   6.21E-05
2.2   8.93E-02   6.25E-05
2.3   8.97E-02   6.28E-05
2.4   8.95E-02   6.26E-05
2.5   8.89E-02   6.23E-05
2.6   8.88E-02   6.21E-05
2.7   8.93E-02   6.25E-05
2.8   9.00E-02   6.30E-05
2.9   9.02E-02   6.31E-05
3   8.96E-02   6.27E-05
3.1   8.89E-02   6.22E-05
3.2   8.89E-02   7.11E-05
3.3   8.96E-02   7.17E-05
3.4   9.02E-02   7.22E-05
3.5   8.98E-02   7.19E-05
3.6   8.88E-02   7.10E-05
3.7   8.80E-02   7.04E-05
3.8   8.83E-02   7.06E-05
3.9   8.90E-02   7.12E-05
4   8.90E-02   7.12E-05
4.1   8.79E-02   7.03E-05
4.2   8.64E-02   6.91E-05
4.3   8.57E-02   6.86E-05
4.4   8.65E-02   7.78E-05
4.5   8.78E-02   7.90E-05
4.6   8.85E-02   7.97E-05
4.7   8.83E-02   7.95E-05
4.8   8.80E-02   7.92E-05
4.9   8.85E-02   8.85E-05
5   8.88E-02   8.88E-05
5.1   8.44E-02   8.44E-05
5.2   7.11E-02   7.82E-05
5.3   5.01E-02   6.02E-05
5.4   2.85E-02   4.00E-05
5.5   1.35E-02   2.29E-05
5.6   5.49E-03   1.26E-05
5.7   1.85E-03   5.73E-06
5.8   5.40E-04   2.38E-06
5.9   1.66E-04   9.30E-07
6   8.00E-05   4.16E-07
6.1   6.39E-05   2.87E-07
6.2   6.09E-05   2.74E-07
6.3   5.99E-05   2.70E-07
6.4   5.89E-05   2.65E-07
6.5   5.82E-05   2.68E-07
6.6   5.66E-05   2.60E-07
6.7   5.56E-05   2.56E-07
6.8   5.50E-05   2.59E-07
6.9   5.37E-05   2.52E-07
7   5.31E-05   2.55E-07
7.1   5.24E-05   2.51E-07
7.2   5.13E-05   2.51E-07
7.3   5.03E-05   2.47E-07
7.4   4.97E-05   2.48E-07
7.5   4.87E-05   2.43E-07
7.6   4.79E-05   2.40E-07
7.7   4.67E-05   2.33E-07
7.8   4.65E-05   2.42E-07
7.9   4.54E-05   2.36E-07
8   4.46E-05   2.32E-07
8.1   4.41E-05   2.34E-07
8.2   4.32E-05   2.29E-07
8.3   4.21E-05   2.23E-07
8.4   4.18E-05   2.30E-07
8.5   4.14E-05   2.28E-07
8.6   4.06E-05   2.23E-07
8.7   4.00E-05   2.24E-07
8.8   3.92E-05   2.19E-07
8.9   3.84E-05   2.19E-07
9   3.80E-05   2.21E-07
9.1   3.75E-05   2.18E-07
9.2   3.67E-05   2.13E-07
9.3   3.62E-05   2.13E-07
9.4   3.55E-05   2.13E-07
9.5   3.50E-05   2.14E-07
9.6   3.44E-05   2.13E-07
9.7   3.36E-05   2.05E-07
9.8   3.34E-05   2.07E-07
9.9   3.28E-05   2.07E-07
10   3.20E-05   2.01E-07
10.1   3.13E-05   2.00E-07
10.2   3.03E-05   1.91E-07

