-10.2   6.92623497858669
-10.1   7.22940569387794
-10   7.40220319535098
-9.9   7.53532293346099
-9.8   7.64569254735338
-9.7   7.74378076727801
-9.6   7.83615303328589
-9.5   7.91878853387207
-9.4   7.9960807933929
-9.3   8.07510046701585
-9.2   8.14552286959552
-9.1   8.22191759827483
-9   8.30039402393529
-8.9   8.37897799157498
-8.8   8.44662238618277
-8.7   8.50375027255499
-8.6   8.56437676462767
-8.5   8.61162515331891
-8.4   8.66455711382353
-8.3   8.71293177942091
-8.2   8.77407286618475
-8.1   8.81948722005834
-8   8.87010662850677
-7.9   8.91898785488922
-7.8   8.96483517092297
-7.7   8.96483517092297
-7.6   9.01453234653908
-7.5   9.06528828711419
-7.4   9.17453348393176
-7.3   9.22801116550558
-7.2   9.27815717088951
-7.1   9.33705612053262
-7   9.40334723450049
-6.9   9.47020625247351
-6.8   9.53746898341947
-6.7   9.59691820819896
-6.6   9.65915901228202
-6.5   9.72376920790679
-6.4   9.78781333949261
-6.3   9.85801879900531
-6.2   9.9316020671105
-6.1   10.0059258206536
-6   10.0799920279856
-5.9   10.168802863954
-5.8   10.2635022200954
-5.7   10.3674415251401
-5.6   10.4868707789731
-5.5   10.6259494584923
-5.4   10.77673167268
-5.3   10.9771783680142
-5.2   11.2241013725842
-5.1   11.5709099553486
-5   12.0980504013041
-4.9   12.8847252373081
-4.8   13.7290723178535
-4.7   14.2249285562225
-4.6   14.2042284819567
-4.5   14.1501373841523
-4.4   14.3440500774198
-4.3   14.5305938804597
-4.2   14.4690444131619
-4.1   14.4278096971142
-4   14.6359938132152
-3.9   14.810447014793
-3.8   14.7461493712802
-3.7   14.6499226308653
-3.6   14.7799992866256
-3.5   14.9466424698662
-3.4   14.9230306761456
-3.3   14.8464252928257
-3.2   14.9834693296034
-3.1   15.2283007635723
-3   15.2930410467837
-2.9   15.2037864198861
-2.8   15.2654109813798
-2.7   15.4971108998033
-2.6   15.5896201229343
-2.5   15.4379553560253
-2.4   15.3637450397369
-2.3   15.5531002411927
-2.2   15.7794962908408
-2.1   15.8054364714955
-2   15.7184222293159
-1.9   15.8009283053673
-1.8   16.1049494385439
-1.7   16.3016135717605
-1.6   16.2288329181082
-1.5   16.1419022180543
-1.4   16.2900282170281
-1.3   16.5559560064303
-1.2   16.6425021656783
-1.1   16.526956665921
-0.999999999999998   16.4900573592727
-0.899999999999999   16.7280473231948
-0.799999999999999   17.0590035730416
-0.699999999999999   17.169217351408
-0.599999999999998   17.0915483370152
-0.499999999999998   17.1135836968172
-0.399999999999999   17.4162538442727
-0.299999999999999   17.7766808662806
-0.199999999999999   17.8792859175147
-0.0999999999999979   17.7713575845741
0   17.8166437237245
0.100000000000001   18.1643720097027
0.200000000000001   18.5086448583585
0.300000000000001   18.5240794250901
0.400000000000002   18.3446847389364
0.500000000000002   18.3553600508209
0.600000000000001   18.7601922885855
0.700000000000001   19.2522084858595
0.800000000000001   19.448704433229
0.900000000000002   19.327016880694
1   19.3092427139736
1.1   19.709159698429
1.2   20.3084558036963
1.3   20.6378310824178
1.4   20.5683298990492
1.5   20.4827751097373
1.6   20.83923774106
1.7   21.4994328619093
1.8   21.9487302196999
1.9   21.8770327579491
2   21.6234039745562
2.1   21.7808504735191
2.2   22.4641849910965
2.3   23.2355236794536
2.4   23.5290410674106
2.5   23.3760472852448
2.6   23.3434699755937
2.7   23.9186179065926
2.8   24.9424848699092
2.9   25.7448817529711
3   25.8981291506251
3.1   25.7020686165781
3.2   25.920681032739
3.3   26.9147959213416
3.4   28.1908903707631
3.5   28.9425853283999
3.6   28.9540069181888
3.7   28.9085777202196
3.8   29.6097566723072
3.9   31.1004615246938
4   32.545806322254
4.1   33.1526378499019
4.2   33.0560660526895
4.3   33.2223981621325
4.4   34.5159861432138
4.5   36.8270232851188
4.6   39.2848173528588
4.7   41.4013047879681
4.8   43.7218212588392
4.9   47.5428013750549
5   60.8367625395604
5.1   70.6405213939798
5.2   80.8905799746215
5.3   90.5163963717432
5.4   99.1639502104299
5.5   95.5097977283802
5.6   100.918343166629
5.7   105.366756844201
5.8   107.687944599016
5.9   102.437411188882
6   81.3064026316935
6.1   61.7401503203985
6.2   57.1448782037787
6.3   56.3394130404727
6.4   55.9659299400062
6.5   57.7351756541453
6.6   56.8089385667421
6.7   55.7732184551834
6.8   56.8126056667553
6.9   55.5971435891149
7   56.1984433849858
7.1   56.0231493333462
7.2   55.7942417116268
7.3   56.3989981438504
7.4   56.2579426509354
7.5   56.6238692935264
7.6   57.130754854537
7.7   55.5747019139828
7.8   57.0042125301267
7.9   56.3032274196915
8   56.2369001090227
8.1   56.2537739650571
8.2   56.3686354050632
8.3   55.7151806315505
8.4   55.2797104319854
8.5   55.5563169960348
8.6   56.2676559233298
8.7   55.7484989093835
8.8   56.5051460796101
8.9   55.6460962663308
9   56.3257410517047
9.1   56.6811223200281
9.2   55.865151902866
9.3   56.059964709129
9.4   55.6995790144728
9.5   55.8124911994968
9.6   55.6219468720187
9.7   55.2635987159317
9.8   55.847119234039
9.9   56.4239193697118
10   55.7767066756817
10.1   55.4207857921939
10.2   54.9247103402362

