-10.2	31.6224425395606
-10.1	31.6404832446668
-10	31.7518860914677
-9.9	31.87213127718
-9.8	31.6430956639881
-9.7	31.7283834544961
-9.6	31.6591841834473
-9.5	31.8076657869111
-9.4	31.8778684302057
-9.3	31.8166323258179
-9.2	31.7800171988751
-9.1	31.877269398458
-9	31.9573140603377
-8.9	31.9826377079328
-8.8	31.8749193413512
-8.7	32.0362608758351
-8.6	32.1966235193846
-8.5	32.0287357572284
-8.4	32.0881040470245
-8.3	32.0185004066483
-8.2	32.0636756408305
-8.1	32.1919101852319
-8	32.2176025095937
-7.9	32.2881234548317
-7.8	32.2724920379026
-7.7	32.2594405671419
-7.6	32.2571666255606
-7.5	32.2430965910796
-7.4	32.2113502182701
-7.3	32.2308982834613
-7.2	32.307672341582
-7.1	32.3552869514184
-7	32.3635626128143
-6.9	32.4258094667442
-6.8	32.374852271334
-6.7	32.4818466216487
-6.6	32.516766804641
-6.5	32.3049496108387
-6.4	32.5061417810623
-6.3	32.5004621604953
-6.2	32.7037377936954
-6.1	32.9428450943917
-6	35.9486630849016
-5.9	46.7301807771227
-5.8	64.4880182632552
-5.7	73.5506471192805
-5.6	73.361788869622
-5.5	69.7195417994589
-5.4	64.7683889867636
-5.3	59.2203713030944
-5.2	53.4335652293758
-5.1	47.7869941809478
-5	42.7123193977965
-4.9	38.8384544520048
-4.8	36.516355823868
-4.7	35.326945108702
-4.6	34.3275247799655
-4.5	32.8708802415661
-4.4	31.055807468099
-4.3	29.4479140537871
-4.2	28.5584874073144
-4.1	28.3527921133259
-4	28.2441905938398
-3.9	27.7019302874351
-3.8	26.7069911934058
-3.7	25.7065788058843
-3.6	25.1618614478892
-3.5	25.0830930462345
-3.4	25.0167027558894
-3.3	24.5561365994228
-3.2	23.7453701586814
-3.1	22.9823275047085
-3	22.6118300753678
-2.9	22.5752421349828
-2.8	22.5001279805965
-2.7	22.1063069669933
-2.6	21.4916963299443
-2.5	20.9817970059041
-2.4	20.7783049430861
-2.3	20.7532044285857
-2.2	20.6104546326459
-2.1	20.2227221349057
-2	19.7594135412226
-1.9	19.4915201456974
-1.8	19.4771333558496
-1.7	19.487736755626
-1.6	19.2875022410852
-1.5	18.9151605870327
-1.4	18.6185230069975
-1.3	18.5312890216582
-1.2	18.5237896492706
-1.1	18.3769912218782
-0.999999999999998	18.0527932888592
-0.899999999999999	17.7403058358457
-0.799999999999999	17.6072252030205
-0.699999999999999	17.5961069517381
-0.599999999999998	17.5066104236461
-0.499999999999998	17.2520708482168
-0.399999999999999	16.9532616338724
-0.299999999999999	16.7875083524953
-0.199999999999999	19.1617748420724
-0.0999999999999979	19.1029295478963
0	18.8434232122191
0.100000000000001	18.5593230087822
0.200000000000001	18.4367793342535
0.300000000000001	16.0821504914168
0.400000000000002	15.945111672094
0.500000000000002	15.7563329209969
0.600000000000001	15.6307452925178
0.700000000000001	15.5887407407925
0.800000000000001	15.5258531267961
0.900000000000002	15.373872007984
1	15.1969930300123
1.1	15.0972481210118
1.2	15.0677468786282
1.3	15.0134194869255
1.4	14.8947949448315
1.5	14.7846805373414
1.6	14.7402087627367
1.7	14.6973445653173
1.8	14.5838473492084
1.9	14.4432572526039
2	14.3616211979146
2.1	14.3220758206724
2.2	14.2454573992454
2.3	14.129106270727
2.4	14.0420276263956
2.5	13.9983748526953
2.6	13.9410951930985
2.7	13.8492683818885
2.8	13.7752536738076
2.9	13.7329752480668
3	13.6687355044315
3.1	13.5782376630809
3.2	13.5092721617566
3.3	13.4596154169355
3.4	13.3829798565821
3.5	13.2872279391159
3.6	13.2148828342783
3.7	13.1645072461074
3.8	13.1136906869064
3.9	13.0859742426053
4	13.0723898702402
4.1	13.0045460029881
4.2	12.8783125678402
4.3	12.7581483265704
4.4	12.6946191284757
4.5	12.7274530527197
4.6	12.8416226722111
4.7	12.8750721103385
4.8	12.6426974356009
4.9	12.2126078709784
5	11.7694554869899
5.1	11.4002717633608
5.2	11.1018989545302
5.3	10.8515220693348
5.4	10.6336092698789
5.5	10.4398942223158
5.6	10.2669515706435
5.7	10.1127276576543
5.8	9.97158365568167
5.9	9.83740999659529
6	9.71025152958573
6.1	9.59268646450109
6.2	9.48425237312885
6.3	9.38189403071648
6.4	9.28276146285397
6.5	9.18585292366303
6.6	9.09256498401773
6.7	9.00621548721317
6.8	8.92497697384817
6.9	8.84442037435304
7	8.76411621778309
7.1	8.68755170049533
7.2	8.61509832555917
7.3	8.54446393326313
7.4	8.47593582310952
7.5	8.41051437046902
7.6	8.34727177335266
7.7	8.28482310392177
7.8	8.22438480244429
7.9	8.16841014503123
8	8.11545920756515
8.1	8.06035752928471
8.2	8.00143603938451
8.3	7.94330743450408
8.4	7.89209437638104
8.5	7.8460899964974
8.6	7.79949166885547
8.7	7.74782790660722
8.8	7.69113209706979
8.9	7.63408022533565
9	7.58269914222626
9.1	7.53663432899002
9.2	7.49194226211009
9.3	7.44599005818872
9.4	7.3987618480377
9.5	7.35076642994971
9.6	7.30210053177022
9.7	7.25376090500794
9.8	7.20610088696335
9.9	7.1596221963235
10	7.11418444326796
10.1	7.06579534219032
10.2	7.0036846525775
